logged_at_parsed,contract_ticker,logged_at,decision_time,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,resolved_yes,would_win,would_pnl,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,cmf_raw,cmf_score,stoch_k_4h,p_up_v2,bp_5m,bp_1h,chg_1h,chg_2h,chg_3h,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,kc_pct_1h,kc_bo_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,arima_forecast_1h,markov_regime_daily,markov_regime_7state,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,spot_at_expiry,price_move_pct,miss_pct,loss_margin_pct,loss_category,p_up_v3,pup_v3_hmm_state,eth_p_up_v1,agree,p_sol,be,would_win_bf,would_pnl_bf,yw,macro_bull,macro_sideways,macro_bear,garch_ratio,macd_hist_1h_recon,donch_1h_recon,kc_pct_1h_recon,kc_bo_1h_recon,kalman_velocity_recon,kalman_residual_recon,arima_forecast_recon,bp_1h_recon,stoch_k_4h_recon,hmm_ms_state_recon,hmm_vd_state_recon,hmm_of_state_recon
2026-04-14 22:24:21+00:00,KXSOLD-26APR1419-T82.9999,2026-04-14 22:24:21,2026-04-14 22:00,2026-04-14T23:00:00Z,83.69,83.0,-0.8276,0.86,real,0.979806,-2.0498,0.00028773,0.0003713,0.00128867,0.2881,0.1,0.00073825,1.0,1.0,2.0,0.0,0.0,0.0387,2.0,1.0,1.0,0.0,1.146e-05,0.0,-1.0,1.0,2.0,2.0,-2.2163,False,False,1.0,1.0,19.1,21.85,False,-1.0,bearish,0.0,0.0,0.11,0.086572,trade,yes,False,False,40.0,35.63,,0.785714,0.05,50.0,1000.0,True,True,8.14,0.0,9.0,0.548,-0.1553,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5322989523152613,0.86,True,8.14,2026-W16,3.475754411843695e-21,0.999983553911428,1.6446088594968928e-05,0.9878338362282038,-0.4091088087841702,0.025761124121779666,0.05413356938115662,0,0.0008972366045064655,-0.002230550641844954,0.0004554511886148405,0.2682926829268208,85.29411764705885,1,2,
2026-04-14 23:01:55+00:00,KXSOLD-26APR1420-T83.9999,2026-04-14 23:01:55,2026-04-14 23:00,2026-04-15T00:00:00Z,83.55,84.0,0.5355,0.165,real,0.040129,1.7492,0.00042758,0.00031537,0.00071955,0.4383,0.09,0.00047704,1.0,0.0,1.0,0.0,0.0,-0.021,2.0,0.0,0.0044,0.0,1.025e-05,0.0,0.0,0.0,1.0,1.0,-2.141,False,False,1.0,1.0,16.67,9.72,True,-1.0,bearish,0.0,0.0,0.113299,0.094867,trade,no,False,False,34.0,58.05,,0.686662,0.05,50.0,1000.0,False,True,9.88,0.0,9.0,0.548,-0.0479,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4984644371580611,0.835,True,9.88,2026-W16,2.6158037024766678e-21,0.9999847626341576,1.5237365864070319e-05,0.9335987622907636,-0.36118751644085534,0.11475409836065759,0.27221827473072746,0,0.002075485174368728,0.0015921695172005095,-9.930380694112353e-05,0.6923076923076965,85.29411764705885,1,7,
2026-04-15 00:01:23+00:00,KXSOLD-26APR1421-T83.9999,2026-04-15 00:01:23,2026-04-15 00:00,2026-04-15T01:00:00Z,83.79,84.0,0.2535,0.355,real,0.205162,0.8233,0.0005164,0.0003917,0.00088956,0.4403,0.11,0.00059084,1.0,-1.0,0.0,0.0,0.0,0.0505,2.0,0.0,0.3742,0.0,3.195e-05,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,0.0,69.23,73.85,False,0.0,bearish,0.0,0.0,0.204354,0.180397,trade,no,False,False,39.0,58.58,,0.575644,0.05,50.0,1000.0,False,True,27.52,-1.0,2.0,0.4167,0.1913,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4983358026389739,0.645,True,27.52,2026-W16,1.0240643137732138e-16,0.9992040880117802,0.0007959119882151265,0.925889880837962,-0.32481223322516395,0.07259953161592542,0.23021565228925106,0,0.00019108547084625903,-0.002510671905160738,0.0005171367882196754,0.288888888888877,88.03921568627455,1,7,
2026-04-15 01:10:06+00:00,KXSOLD-26APR1422-T83.9999,2026-04-15 01:10:06,2026-04-15 01:00,2026-04-15T02:00:00Z,83.7,84.0,0.3553,0.255,real,0.058793,1.565,0.00064404,0.00027841,0.00076244,0.3652,0.11,0.00047203,0.0,-1.0,0.0,0.0,0.0,0.0068,2.0,0.0,0.4981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0673,False,False,0.0,0.0,47.69,50.77,False,-1.0,bearish,0.0,0.0,0.173066,0.1528,trade,no,False,False,40.0,49.85,,0.678689,0.05,50.0,1000.0,False,True,17.11,-1.0,3.0,0.5686,-0.012,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4868112013366195,0.745,True,17.11,2026-W16,1.9705696831253168e-16,0.9993796889023955,0.0006203110975915363,0.8824620388925463,-0.2731644871950728,0.11709601873536271,0.34512983970954436,0,0.0006420930827522128,0.0005990570545306747,0.00010420510805465193,0.8076923076922677,88.03921568627455,1,7,
2026-04-15 02:03:01+00:00,KXSOLD-26APR1423-T83.9999,2026-04-15 02:03:01,2026-04-15 02:00,2026-04-15T03:00:00Z,84.01,84.0,-0.012,0.465,real,0.535561,-0.0893,0.00027447,0.00026249,,,0.07,0.00026249,0.0,-1.0,0.0,1.0,0.0,0.0072,2.0,0.0,0.5339,0.0,7.7e-07,0.0,0.0,0.0,-1.0,-1.0,0.1699,False,False,-1.0,-1.0,84.62,80.0,False,0.0,bearish,0.0,0.0,0.10044,0.068026,trade,yes,False,False,41.0,56.95,,0.187739,0.05,50.0,1000.0,False,False,-50.0,0.0,0.0,0.5301,0.0835,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5115508359072132,0.465,False,-50.0,2026-W16,9.940929100488915e-22,0.9999839839348594,1.6016065122699324e-05,0.860023559716377,-0.25685142720938825,0.04063205417607371,0.16534460305902973,0,-0.0014687217404300125,-0.0028183403453607156,0.0002730630523970554,0.25352112676057015,88.03921568627455,1,7,
2026-04-15 04:03:14+00:00,KXSOLD-26APR1501-T83.9999,2026-04-15 04:03:14,2026-04-15 04:00,2026-04-15T05:00:00Z,83.6,84.0,0.4723,0.14,real,0.000781,3.1631,0.00019734,9.872e-05,0.0005792,0.1704,0.1,0.00029092,0.0,-1.0,0.0,0.0,0.0,-0.0756,2.0,0.0,0.4572,0.0,-1.739e-05,0.0,0.0,0.0,1.0,1.0,-0.2777,False,False,1.0,0.0,21.13,21.13,False,-1.0,bearish,0.0,0.0,0.11,0.092963,trade,no,False,False,35.0,56.71,,0.785714,0.05,50.0,1000.0,False,True,8.14,-1.0,5.0,0.5164,-0.1198,0.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4890286119726856,0.86,True,8.14,2026-W16,7.231168751733224e-17,0.9996143140933894,0.0003856859065854667,0.8541480429023368,-0.18964862176354896,0.09255079006771917,0.3541700424215654,0,0.0009757071714891169,0.0018546380126872202,0.016748003335796697,1.0,45.882352941176464,1,7,
2026-04-15 05:38:49+00:00,KXSOLD-26APR1502-T82.9999,2026-04-15 05:38:49,2026-04-15 05:00,2026-04-15T06:00:00Z,83.14,83.0,-0.1655,0.725,real,0.777355,-0.7633,0.00049981,0.00063309,0.00060252,1.0507,0.11,0.00062086,0.0,1.0,3.0,0.0,1.0,0.1876,2.0,0.0,0.528,0.0,-1.675e-05,0.0,-1.0,1.0,2.0,2.0,-0.4769,False,False,1.0,1.0,0.0,26.29,False,-1.0,bearish,0.0,0.0,0.084574,0.055618,trade,yes,False,False,35.0,21.15,,0.307543,0.05,50.0,1000.0,True,True,18.97,-1.0,9.0,0.545,-0.4786,-0.204,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5541356351970915,0.725,True,18.97,2026-W16,1.2384550064609054e-19,0.9999595377318149,4.046226818227349e-05,0.8549434341125824,-0.18823834095191905,0.0,0.08246313578172951,0,-0.0014840446341778577,-0.0033194173088482255,0.0001810631509562749,0.0,45.882352941176464,1,7,
2026-04-15 06:01:54+00:00,KXSOLD-26APR1503-T82.9999,2026-04-15 06:01:54,2026-04-15 06:00,2026-04-15T07:00:00Z,83.11,83.0,-0.1325,0.635,real,0.718716,-0.579,0.00047768,0.00032285,0.00050411,0.6404,0.11,0.00039536,0.0,1.0,3.0,0.0,1.0,0.1443,2.0,0.0,0.556,0.0,-1.574e-05,0.0,-1.0,1.0,2.0,2.0,-0.6431,False,False,1.0,1.0,0.0,0.0,False,-1.0,bearish,0.0,0.0,0.120553,0.089329,trade,yes,False,False,34.0,58.05,,0.330282,0.05,50.0,1000.0,True,True,28.74,-1.0,10.0,0.545,-0.3721,0.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5409234184474605,0.635,True,28.74,2026-W16,3.453499008555443e-23,0.999992470544764,7.5294552179964e-06,0.9311814520332201,-0.17899641412623346,0.010570824524312286,0.08384904350022297,0,-0.0002728322115156095,0.0016356540031300056,0.00015657958658729087,0.5,45.882352941176464,1,7,
2026-04-15 07:00:39+00:00,KXSOLD-26APR1504-T82.9999,2026-04-15 07:00:39,2026-04-15 07:00,2026-04-15T08:00:00Z,83.07,83.0,-0.0844,0.555,real,0.632809,-0.3393,0.00011029,0.00018009,0.00079259,0.2272,0.29,0.00042509,0.0,1.0,2.0,0.0,0.0,0.048,2.0,0.0,0.4974,0.0,-1.466e-05,0.0,-1.0,1.0,2.0,2.0,-0.6761,False,False,1.0,1.0,6.17,4.12,False,-1.0,bearish,0.0,0.0,0.119489,0.0872,trade,yes,False,False,26.0,59.31,,0.268514,0.05,50.0,1000.0,False,False,-50.0,-1.0,10.0,0.545,-0.0723,-0.0723,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5527044748795922,0.555,False,-50.0,2026-W16,1.0636859003099532e-23,0.9999946342718005,5.365728183783457e-06,0.8794193606193511,-0.17205666140101156,0.016227180527383,0.06425734394571206,0,-0.00012034945878472428,0.000202449640264773,0.00015353940002910295,0.16326530612244247,45.882352941176464,1,7,
2026-04-15 07:15:56+00:00,KXSOLD-26APR1504-T81.9999,2026-04-15 07:15:56,2026-04-15 07:00,2026-04-15T08:00:00Z,83.11,82.0,-1.3387,0.855,real,0.997911,-2.8644,0.000295,0.0004583,0.00191973,0.2387,0.29,0.00104287,0.0,0.0,1.0,0.0,1.0,0.1194,2.0,0.0,0.4537,0.0,-1.305e-05,0.0,0.0,0.0,1.0,1.0,-0.4692,False,False,0.0,0.0,25.93,19.34,False,-1.0,bearish,0.0,0.0,0.115,0.091322,trade,yes,False,False,35.0,44.02,,0.793103,0.05,50.0,1000.0,True,True,8.48,-1.0,3.0,0.5686,0.1205,0.1929,0.0964,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5527044748795922,0.855,True,8.48,2026-W16,1.0636859003099532e-23,0.9999946342718005,5.365728183783457e-06,0.8794193606193511,-0.17205666140101156,0.016227180527383,0.06425734394571206,0,-0.00012034945878472428,0.000202449640264773,0.00015353940002910295,0.16326530612244247,45.882352941176464,1,7,
2026-04-15 08:01:05+00:00,KXSOLD-26APR1505-T82.9999,2026-04-15 08:01:05,2026-04-15 08:00,2026-04-15T09:00:00Z,82.78,83.0,0.2596,0.275,real,0.091318,1.3327,0.000631,0.00017916,0.00056524,0.317,0.11,0.00033359,0.0,1.0,2.0,0.0,0.0,0.0795,2.0,0.0,0.453,0.0,-5.53e-06,0.0,-1.0,1.0,2.0,2.0,-0.8421,False,False,1.0,1.0,7.92,5.28,True,-1.0,bearish,0.0,0.0,0.1637,0.141776,trade,no,False,False,34.0,58.87,,0.595273,0.05,50.0,1000.0,True,False,-50.0,-1.0,10.0,0.545,0.0967,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4950107070337575,0.725,False,-50.0,2026-W16,4.803803495308649e-24,0.9999956087119483,4.391288025476173e-06,0.8517939404947187,-0.13514388079407735,0.08113590263691788,0.3165330361818041,0,0.0015158254883880444,0.002178576404774562,0.00015712724130316868,1.0,46.66666666666678,1,7,
2026-04-15 12:01:14+00:00,KXSOLD-26APR1509-T83.9999,2026-04-15 12:01:14,2026-04-15 12:00,2026-04-15T13:00:00Z,83.57,84.0,0.5174,0.155,real,0.051396,1.6315,0.00109862,0.00056952,0.00066338,0.8585,0.11,0.00060706,0.0,-1.0,0.0,0.0,0.0,0.0217,2.0,0.0,0.5103,0.0,7.22e-06,1.0,0.0,0.0,0.0,0.0,0.167,False,False,-1.0,0.0,79.1,71.99,False,0.0,bearish,0.0,0.0,0.121416,0.104144,trade,no,False,False,34.0,58.72,,0.78333,0.05,50.0,1000.0,False,True,9.17,0.0,-3.0,0.4211,-0.1673,0.0599,0.0599,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4557184937148424,0.845,True,9.17,2026-W16,5.2127582727662496e-17,0.9996817898264834,0.000318210173540371,0.8477077809229504,0.03760000846173772,0.4119850187265947,0.7989657700213053,0,0.0009220964711478588,-0.00028126466711411507,0.00018595979638139312,1.0,36.86274509803935,1,7,
2026-04-15 13:02:02+00:00,KXSOLD-26APR1510-T83.9999,2026-04-15 13:02:02,2026-04-15 13:00,2026-04-15T14:00:00Z,83.71,84.0,0.3493,0.235,real,0.046088,1.684,0.00048465,0.00033295,0.00063413,0.525,0.15,0.00045342,0.0,-1.0,0.0,1.0,0.0,0.0879,2.0,0.0,0.0453,0.0,-7.1e-07,1.0,0.0,0.0,-1.0,-1.0,0.4514,False,False,-1.0,-1.0,100.0,100.0,False,0.0,bearish,0.0,0.0,0.199435,0.182033,trade,no,False,False,35.0,57.93,,0.848657,0.05,50.0,1000.0,False,True,15.36,0.0,-8.0,0.452,0.3473,0.0478,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4977062198082943,0.765,True,15.36,2026-W16,1.8149461725871898e-22,0.9788981720963091,0.021101827903719277,0.8535865541157568,0.04370777784190549,0.2330827067669193,0.44748725631932496,0,-0.0019274572334635628,-0.0035844618500780545,0.0001676562857251979,0.0,36.86274509803935,1,7,
2026-04-15 14:01:47+00:00,KXSOLD-26APR1511-T83.9999,2026-04-15 14:01:47,2026-04-15 14:00,2026-04-15T15:00:00Z,83.56,84.0,0.5204,0.235,real,0.026575,1.9337,0.00057807,0.00023461,0.0009419,0.2491,0.07,0.00051753,0.0,-1.0,0.0,0.0,0.0,0.0126,2.0,0.0,0.0,0.0,-4.89e-06,0.0,0.0,0.0,0.0,0.0,-0.1151,False,False,1.0,0.0,33.33,33.33,False,0.0,bearish,0.0,0.0,0.203428,0.186288,trade,no,False,False,35.0,58.19,,0.865653,0.05,50.0,1000.0,True,False,-50.0,0.0,0.0,0.5301,-0.2036,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4610729872449177,0.765,False,-50.0,2026-W16,1.9972488959858543e-10,0.694099550337988,0.305900449462298,0.8940369719443694,0.11323642789952104,0.9421965317919028,0.9803093015807642,0,0.002369925163692177,0.00555327958302656,0.0002031568836885359,0.8924731182795616,36.86274509803935,1,7,
2026-04-15 15:02:49+00:00,KXSOLD-26APR1512-T84.9999,2026-04-15 15:02:49,2026-04-15 15:00,2026-04-15T16:00:00Z,84.44,85.0,0.669,0.175,real,0.01756,2.107,0.00083779,0.00028887,0.00094379,0.3061,0.07,0.00055084,0.0,0.0,1.0,1.0,1.0,0.1948,2.0,0.0,0.0,0.0,1.52e-06,1.0,0.0,0.0,-1.0,-1.0,0.7248,False,False,-1.0,-1.0,88.29,89.56,True,1.0,bearish,0.0,0.0,0.145,0.127963,trade,no,False,False,36.0,57.15,,0.828571,0.05,50.0,1000.0,False,True,10.61,0.0,-9.0,0.452,-0.0356,-0.0356,-0.0356,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4954366116075329,0.825,True,10.61,2026-W16,1.0432713462323233e-10,0.20638765333284873,0.7936123465628144,1.1367510024888243,0.1326538243763361,0.745664739884395,0.7094805884684124,0,-0.001085357329777659,-0.004438151440381693,0.00019812706960197098,0.5428571428571545,36.86274509803935,1,7,
2026-04-15 17:01:19+00:00,KXSOLD-26APR1514-T84.9999,2026-04-15 17:01:19,2026-04-15 17:00,2026-04-15T18:00:00Z,84.62,85.0,0.443,0.235,real,0.123587,1.1572,0.00057857,0.0004571,0.00079905,0.572,0.07,0.00059388,0.0,-1.0,0.0,3.0,0.0,-0.0091,2.0,0.0,0.3976,-1.0,7.72e-05,1.0,1.0,-1.0,-2.0,-2.0,0.9391,False,False,-1.0,-1.0,94.81,88.15,False,1.0,bearish,0.0,0.0,0.149349,0.128867,trade,no,False,False,36.0,58.63,,0.635529,0.05,50.0,1000.0,False,True,15.36,0.0,-10.0,0.452,0.1065,0.3202,0.1065,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4928709142481105,0.765,True,15.36,2026-W16,1.0274646099269951e-05,0.0002811723227006264,0.9997085530312172,1.025948198072738,0.20446367666996262,0.82157676348548,0.9139198389354867,0,6.625059210166307e-05,-0.000882606785515667,0.00021655402086024272,0.27118644067796527,19.189765458422002,3,5,
2026-04-15 18:01:14+00:00,KXSOLD-26APR1515-T84.9999,2026-04-15 18:01:14,2026-04-15 18:00,2026-04-15T19:00:00Z,84.64,85.0,0.4252,0.235,real,0.131568,1.119,0.00081496,0.00057413,0.00076631,0.7492,0.07,0.000651,0.0,-1.0,0.0,1.0,0.0,0.0169,2.0,0.0,0.2798,-1.0,9.868e-05,1.0,0.0,0.0,-1.0,-1.0,0.8291,False,False,0.0,0.0,71.33,70.58,False,1.0,bearish,0.0,0.0,0.125926,0.104124,trade,no,False,False,35.0,58.74,,0.535856,0.05,50.0,1000.0,True,False,-50.0,0.0,-4.0,0.4857,-0.5053,0.0473,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.462714785048807,0.765,False,-50.0,2026-W16,0.0007666985797159619,8.458814166575616e-05,0.999148713278631,0.9501266843201123,0.2386683670783934,0.975103734439839,1.034421800961919,1,0.0004445863791838354,0.0004774483223342614,0.00021724354090004946,1.0,19.189765458422002,3,5,
2026-04-15 23:04:38+00:00,KXSOLD-26APR1520-T84.9999,2026-04-15 23:04:38+00:00,2026-04-15 23:00,2026-04-16T00:00:00Z,84.93,85.0,0.0794,0.465,real,0.440251,0.1503,0.00067709,0.00074632,0.001214,0.6148,0.21,0.0009334,-1.0,-1.0,0.0,1.0,0.0,0.0267,2.0,0.0,0.8406,-1.0,0.00010233,1.0,0.0,0.0,-1.0,-1.0,0.4979,False,False,1.0,0.0,44.0,55.13,False,0.0,bullish,0.0,0.0,0.048931,0.016517,trade,yes,False,False,36.0,55.33,,0.09146,0.04573,45.73,1000.0,False,False,-45.73,1.0,0.0,0.5882,-0.4224,-0.399,-0.2351,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5030189020895273,0.465,False,-45.73,2026-W16,0.0005308327524677698,9.6906680872482e-05,0.9993722605666723,0.8793027481141741,0.16603483899943822,0.7077922077922104,0.6105522523236607,0,-0.0005676012971172701,-0.0011331040513237617,0.00019774982283220498,0.5333333333333491,34.54157782515973,3,5,
2026-04-16 02:04:56+00:00,KXSOLD-26APR1523-T84.9999,2026-04-16 02:04:56+00:00,2026-04-16 02:00,2026-04-16T03:00:00Z,84.97,85.0,0.0381,0.495,real,0.485386,0.0366,0.00059434,0.00070427,0.00410081,0.1717,0.15,0.00206289,0.0,-1.0,0.0,1.0,0.0,-0.0309,2.0,0.0,0.2217,-1.0,0.00010233,0.0,0.0,0.0,-1.0,-1.0,0.1204,False,False,-1.0,0.0,47.44,39.74,False,1.0,bullish,0.0,0.0,0.063886,0.031388,trade,yes,False,False,36.0,55.02,,0.126507,0.05,50.0,1000.0,True,True,51.01,1.0,0.0,0.5882,0.1888,0.0236,0.1769,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5015338652744716,0.495,True,51.01,2026-W16,0.00023524120596808056,5.837877784999902e-05,0.9997063800161844,0.7954022194191012,0.09686339589002371,0.7922077922077919,0.6980547975690025,0,0.0013823254927798926,0.0017978627540555484,0.0001928288973061028,0.6557377049180194,44.98933901918977,3,4,
2026-04-16 13:12:31+00:00,KXSOLD-26APR1610-T85.9999,2026-04-16 13:12:31+00:00,2026-04-16 13:00,2026-04-16T14:00:00Z,85.69,86.0,0.3646,0.245,real,0.155536,1.013,0.00039413,0.00052457,0.00076529,0.6854,0.21,0.00062086,0.0,-1.0,0.0,4.0,-1.0,-0.1008,2.0,0.0,0.1372,-1.0,7.266e-05,0.0,1.0,-1.0,-2.0,-2.0,0.568,False,False,-1.0,-1.0,100.0,89.17,False,1.0,bullish,0.0,0.0,0.131516,0.109473,trade,no,False,False,43.0,47.45,,0.536799,0.05,50.0,1000.0,False,True,16.23,0.0,-10.0,0.452,0.4222,0.1872,0.1052,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4990884835010268,0.755,True,16.23,2026-W16,0.0025036743914533155,7.909378023871372e-05,0.997417231828307,0.77819018409068,-0.05263343355278083,0.3965517241379305,0.33818335889382034,0,-0.002214981846872007,-0.0029344160017643495,0.00018537435861036393,0.3965517241379305,66.75461741424795,4,4,
2026-04-16 13:53:43+00:00,KXSOLD-26APR1610-T84.9999,2026-04-16 13:53:43+00:00,2026-04-16 13:00,2026-04-16T14:00:00Z,84.78,85.0,0.2594,0.905,real,0.229488,0.7405,0.00116898,0.00152145,,,0.19,0.00152145,0.0,1.0,2.0,1.0,1.0,0.1295,2.0,-1.0,0.8906,-1.0,7.796e-05,0.0,0.0,0.0,1.0,1.0,-0.4772,False,False,1.0,1.0,1.45,54.51,True,0.0,neutral,0.0,0.0,0.725421,0.700107,trade,no,False,False,43.0,6.25,,0.80157,0.05,50.0,1000.0,False,True,476.32,0.0,8.0,0.548,-1.4868,-0.946,-0.8766,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.4990884835010268,0.0949999999999999,True,476.32,2026-W16,0.0025036743914533155,7.909378023871372e-05,0.997417231828307,0.77819018409068,-0.05263343355278083,0.3965517241379305,0.33818335889382034,0,-0.002214981846872007,-0.0029344160017643495,0.00018537435861036393,0.3965517241379305,66.75461741424795,4,4,
