dec,win,whipsaw_24h,late_rev_24h,bar_flip_1h,rv_ratio,ret_24h,abs_ret_24h,atr_ratio,range_pos_7d,dd_24h,year,day
2024-01-11 00:04:30+00:00,0.0,0.4791666666666667,0.0,2.0,1.8216943690486693,1.0801700576981599,1.0801700576981599,2.2431278606561587,0.7925493671642393,-2.1863665368081597,2024,2024-01-11
2024-01-11 00:19:30+00:00,0.0,0.4895833333333333,0.0,3.0,1.7745932084396763,0.4383135135135108,0.4383135135135108,2.2431278606561587,0.7632208402624953,-2.495466147232661,2024,2024-01-11
2024-01-11 00:34:30+00:00,1.0,0.4791666666666667,0.0,2.0,1.7701152799373154,0.9478783134416968,0.9478783134416968,2.2431278606561587,0.7676581591499787,-2.4487002955400294,2024,2024-01-11
2024-01-11 00:49:30+00:00,1.0,0.4895833333333333,0.0,3.0,1.731093180528958,1.6397262497578113,1.6397262497578113,2.2431278606561587,0.7897730554366121,-2.2156266792047186,2024,2024-01-11
2024-01-11 01:04:30+00:00,1.0,0.4895833333333333,0.0,2.0,1.7251286373982224,1.6497377289722115,1.6497377289722115,2.0615402748183627,0.7999063940809191,-2.1088292584631962,2024,2024-01-11
2024-01-11 01:19:30+00:00,1.0,0.5,0.0,2.0,1.655440404481171,1.8745474653910632,1.8745474653910632,2.0615402748183627,0.7981219067724877,-2.127636351423967,2024,2024-01-11
2024-01-11 01:34:30+00:00,0.0,0.5104166666666666,0.0,3.0,1.6528480828454233,2.0429281598376203,2.0429281598376203,2.0615402748183627,0.8003934552084828,-2.0956475013433673,2024,2024-01-11
2024-01-11 01:49:30+00:00,0.0,0.5104166666666666,0.0,3.0,1.6487736876918782,1.574313725490195,1.574313725490195,2.0615402748183627,0.7946847200814018,-2.138866033046749,2024,2024-01-11
2024-01-11 02:04:30+00:00,1.0,0.5104166666666666,0.0,3.0,1.6423427643192403,1.3372945913592282,1.3372945913592282,1.872963488607004,0.7814925493680086,-2.2715022165502474,2024,2024-01-11
2024-01-11 02:19:30+00:00,0.0,0.5208333333333334,0.0,3.0,1.4954228368400568,1.2658450524517972,1.2658450524517972,1.872963488607004,0.7953378023664336,-2.127573381246639,2024,2024-01-11
2024-01-11 02:34:30+00:00,0.0,0.53125,0.0,3.0,1.4613499587533694,1.214268287282838,1.214268287282838,1.872963488607004,0.7955679844929933,-2.125180514508329,2024,2024-01-11
2024-01-11 02:49:30+00:00,1.0,0.5208333333333334,0.0,2.0,1.3158714229870265,1.2284812583152949,1.2284812583152949,1.872963488607004,0.7856115979485524,-2.2286824959699025,2024,2024-01-11
2024-01-11 03:04:30+00:00,0.0,0.53125,0.0,3.0,1.1679939602631977,0.9794132337292982,0.9794132337292982,1.6630493634696024,0.7694968299479068,-2.3962041577109017,2024,2024-01-11
2024-01-11 03:19:30+00:00,1.0,0.53125,0.0,3.0,1.0714719665343757,0.3483709224324061,0.3483709224324061,1.6630493634696024,0.7345919315107218,-2.759059309511014,2024,2024-01-11
2024-01-11 03:34:30+00:00,0.0,0.53125,0.0,2.0,1.0449454710061072,0.8223382935206747,0.8223382935206747,1.6630493634696024,0.7715139522674961,-2.375235088662009,2024,2024-01-11
2024-01-11 03:49:30+00:00,1.0,0.53125,0.0,3.0,1.0016890276670583,0.6956138914582022,0.6956138914582022,1.6630493634696024,0.7555829261398053,-2.540846655024176,2024,2024-01-11
2024-01-11 04:04:30+00:00,1.0,0.5208333333333334,0.0,2.0,0.992604467456357,0.7281197573208775,0.7281197573208775,1.5453628804447859,0.7589286435407664,-2.506066127082218,2024,2024-01-11
2024-01-11 04:19:30+00:00,1.0,0.53125,0.0,2.0,0.9730581319064016,0.7008289537844714,0.7008289537844714,1.5453628804447859,0.7626055001413395,-2.4678432294465313,2024,2024-01-11
2024-01-11 04:34:30+00:00,1.0,0.53125,0.0,3.0,0.9340720678892185,0.8018558786127006,0.8018558786127006,1.5453628804447859,0.7594192949158017,-2.500965542718969,2024,2024-01-11
2024-01-11 04:49:30+00:00,1.0,0.5416666666666666,0.0,3.0,0.9195817980790599,0.5979573781165204,0.5979573781165204,1.5453628804447859,0.7522574001534544,-2.57541728237507,2024,2024-01-11
2024-01-11 05:04:30+00:00,1.0,0.5416666666666666,0.0,3.0,0.8899464972442528,0.7710756920133122,0.7710756920133122,1.4114495352618954,0.7379174574970726,-2.72448868216012,2024,2024-01-11
2024-01-11 05:19:30+00:00,0.0,0.5416666666666666,0.0,2.0,0.8572017503753238,0.8132288946910426,0.8132288946910426,1.4114495352618954,0.7359286031579378,-2.745163890381508,2024,2024-01-11
2024-01-11 05:34:30+00:00,0.0,0.53125,0.0,1.0,0.768808570879143,0.6051532941943938,0.6051532941943938,1.4114495352618954,0.7227133222953598,-2.8825438272434223,2024,2024-01-11
2024-01-11 05:49:30+00:00,1.0,0.53125,0.0,0.0,0.7223273761105801,0.11026170051036122,0.11026170051036122,1.4114495352618954,0.6878750555263897,-3.2447063070929594,2024,2024-01-11
2024-01-11 06:04:30+00:00,0.0,0.5416666666666666,0.0,1.0,0.6990293030629758,0.21683869420674462,0.21683869420674462,1.3798711729941404,0.679737915438356,-3.329296245298219,2024,2024-01-11
2024-01-11 06:19:30+00:00,1.0,0.5416666666666666,0.0,2.0,0.7135783135435168,-0.6465071853427706,0.6465071853427706,1.3798711729941404,0.6217300004038285,-3.932319653412142,2024,2024-01-11
2024-01-11 06:34:30+00:00,1.0,0.5416666666666666,0.0,3.0,0.7105264195411668,-0.38210420360239583,0.38210420360239583,1.3798711729941404,0.6405261882647494,-3.736923193175712,2024,2024-01-11
2024-01-11 06:49:30+00:00,1.0,0.5416666666666666,0.0,3.0,0.7077978985064276,-0.23453946074827314,0.23453946074827314,1.3798711729941404,0.6520655817146548,-3.6169650053734514,2024,2024-01-11
2024-01-11 07:04:30+00:00,1.0,0.5416666666666666,0.0,3.0,0.6953151144555586,-0.20666928786637895,0.20666928786637895,1.3474884705942551,0.6563744295925379,-3.5721722192369576,2024,2024-01-11
2024-01-11 07:19:30+00:00,1.0,0.5520833333333334,0.0,3.0,0.6683535445420901,0.18815217391305872,0.18815217391305872,1.3474884705942551,0.6860134070993021,-3.2640591415905362,2024,2024-01-11
2024-01-11 07:34:30+00:00,1.0,0.5416666666666666,0.0,2.0,0.6567915048964522,0.12406521739130039,0.12406521739130039,1.3474884705942551,0.6800609780721238,-3.325937835840942,2024,2024-01-11
2024-01-11 07:49:30+00:00,1.0,0.5416666666666666,0.0,3.0,0.6565540782453141,0.15045439575309683,0.15045439575309683,1.3474884705942551,0.682643460000808,-3.299091550241806,2024,2024-01-11
2024-01-11 08:04:30+00:00,1.0,0.5520833333333334,0.0,3.0,0.6474423237255528,0.5667202432060758,0.5667202432060758,1.263709268238154,0.6888805879739937,-3.2342532576571714,2024,2024-01-11
2024-01-11 08:19:30+00:00,1.0,0.5520833333333334,0.0,2.0,0.6336030181670521,0.7813738373529278,0.7813738373529278,1.263709268238154,0.7134555586964423,-2.9787832482536247,2024,2024-01-11
2024-01-11 08:34:30+00:00,1.0,0.5416666666666666,0.0,2.0,0.625913725230257,0.983651672509267,0.983651672509267,1.263709268238154,0.7159592941081455,-2.952755574959698,2024,2024-01-11
2024-01-11 08:49:30+00:00,1.0,0.5416666666666666,0.0,2.0,0.6306531770828322,1.0027098318358352,1.0027098318358352,1.263709268238154,0.7208597504341151,-2.901812701504569,2024,2024-01-11
2024-01-11 09:04:30+00:00,1.0,0.5520833333333334,0.0,2.0,0.6350651662674927,1.4732201936158207,1.4732201936158207,1.1815438511947352,0.7163449501272054,-2.948746473670072,2024,2024-01-11
2024-01-11 09:19:30+00:00,1.0,0.5625,0.0,3.0,0.6280969955401084,1.609286078498906,1.609286078498906,1.1815438511947352,0.7273452328070107,-2.8343926316496515,2024,2024-01-11
2024-01-11 09:34:30+00:00,1.0,0.5625,0.0,4.0,0.6134741879318739,1.2442504161134904,1.2442504161134904,1.1815438511947352,0.7270080361830156,-2.8378979715206865,2024,2024-01-11
2024-01-11 09:49:30+00:00,1.0,0.5729166666666666,0.0,4.0,0.6197816801045651,1.2135575616234462,1.2135575616234462,1.1815438511947352,0.7227092840124383,-2.882585807361626,2024,2024-01-11
2024-01-11 10:04:30+00:00,1.0,0.5729166666666666,0.0,3.0,0.6161349880074933,0.7142309281297665,0.7142309281297665,1.1261976869843249,0.7130598069700765,-2.9828972998387937,2024,2024-01-11
2024-01-11 10:19:30+00:00,1.0,0.5833333333333334,0.0,3.0,0.619690569723275,1.2007352357317869,1.2007352357317869,1.1261976869843249,0.747589145095506,-2.6239462990327755,2024,2024-01-11
2024-01-11 10:34:30+00:00,1.0,0.5729166666666666,0.0,2.0,0.6394083111245673,1.668032862097868,1.668032862097868,1.1261976869843249,0.7681952957200491,-2.321983308704989,2024,2024-01-11
2024-01-11 10:49:30+00:00,1.0,0.5729166666666666,0.0,1.0,0.6406129320173874,2.293787758442245,2.293787758442245,1.1261976869843249,0.8083240175423513,-1.8714736700698564,2024,2024-01-11
2024-01-11 11:04:30+00:00,1.0,0.5729166666666666,0.0,1.0,0.6529014013748841,2.3318196196123964,2.3318196196123964,1.2049064011107105,0.8078037664459548,-1.8765532643739813,2024,2024-01-11
2024-01-11 11:19:30+00:00,1.0,0.5729166666666666,0.0,0.0,0.6699649162533646,2.713735682582219,2.713735682582219,1.2049064011107105,0.8453037105001588,-1.4863690556152553,2024,2024-01-11
2024-01-11 11:34:30+00:00,1.0,0.5729166666666666,0.0,0.0,0.6748292034839677,3.01484192413104,3.01484192413104,1.2049064011107105,0.8503905671348758,-1.4203343296614657,2024,2024-01-11
2024-01-11 11:49:30+00:00,1.0,0.5833333333333334,0.0,1.0,0.6618972688461422,3.0865804781408324,3.0865804781408324,1.2049064011107105,0.8483476345980803,-1.4397291442772575,2024,2024-01-11
2024-01-11 12:04:30+00:00,0.0,0.5833333333333334,0.0,2.0,0.6785917464072825,2.9649283312749963,2.9649283312749963,1.1707420700808457,0.8777291610931907,-1.160792248790965,2024,2024-01-11
2024-01-11 12:19:30+00:00,1.0,0.5833333333333334,0.0,2.0,0.656201459580695,2.81586741287152,2.81586741287152,1.1707420700808457,0.8634090128965827,-1.2862918121977374,2024,2024-01-11
2024-01-11 12:34:30+00:00,1.0,0.5729166666666666,0.0,2.0,0.6660092921358678,3.1614804926344053,3.1614804926344053,1.1707420700808457,0.8949639582209586,-0.9891355454056949,2024,2024-01-11
2024-01-11 12:49:30+00:00,1.0,0.5729166666666666,0.0,1.0,0.656322380101737,3.964779735682833,3.964779735682833,1.1707420700808457,0.9015727321763715,-0.9269000201504451,2024,2024-01-11
2024-01-11 13:04:30+00:00,0.0,0.5729166666666666,0.0,0.0,0.6633738183911689,5.162584494677636,5.162584494677636,1.1570017379054185,0.9210179072141513,-0.7437827444922052,2024,2024-01-11
2024-01-11 13:19:30+00:00,0.0,0.5729166666666666,0.0,1.0,0.6792275820584313,4.824545711316142,4.824545711316142,1.1570017379054185,0.8949929342956361,-0.9888626746372919,2024,2024-01-11
2024-01-11 13:34:30+00:00,1.0,0.5729166666666666,0.0,1.0,0.7105087476239133,4.176012998351952,4.176012998351952,1.1570017379054185,0.8621184631089994,-1.2984450564212713,2024,2024-01-11
2024-01-11 13:49:30+00:00,1.0,0.5625,0.0,1.0,0.7193187701014475,4.521766371970015,4.521766371970015,1.1570017379054185,0.8963570387343255,-0.9760167584631829,2024,2024-01-11
2024-01-11 14:04:30+00:00,1.0,0.5625,0.0,2.0,0.7207982739703598,4.92376390156688,4.92376390156688,1.2001379419540585,0.9238597914614198,-0.7170204191294993,2024,2024-01-11
2024-01-11 14:19:30+00:00,1.0,0.5520833333333334,0.0,1.0,0.7447080481137969,4.893344238378394,4.893344238378394,1.2001379419540585,0.9578955345639989,-0.396502216550243,2024,2024-01-11
2024-01-11 14:34:30+00:00,1.0,0.5416666666666666,0.0,1.0,0.7770861351036198,5.560995450573958,5.560995450573958,1.2001379419540585,1.0,0.0,2024,2024-01-11
2024-01-11 14:49:30+00:00,1.0,0.53125,0.0,1.0,0.8038537999215436,6.565505097851343,6.565505097851343,1.2001379419540585,1.0,0.0,2024,2024-01-11
2024-01-11 15:04:30+00:00,0.0,0.53125,0.0,0.0,0.8668124460404855,6.781456406667585,6.781456406667585,1.4642120139399135,0.9417334304442829,-0.6314049586776838,2024,2024-01-11
2024-01-11 15:19:30+00:00,1.0,0.53125,0.0,1.0,0.8976962895788435,5.493583204197039,5.493583204197039,1.4642120139399135,0.8355990436351014,-1.7815289256198352,2024,2024-01-11
2024-01-11 15:34:30+00:00,0.0,0.53125,0.0,1.0,0.9525281624150129,4.993309781408706,4.993309781408706,1.4642120139399135,0.8382168446822225,-1.7531611570247962,2024,2024-01-11
2024-01-11 15:49:30+00:00,0.0,0.5208333333333334,0.0,1.0,1.0796349525496378,3.184996426377662,3.184996426377662,1.4642120139399135,0.7013704846268544,-3.2360950413223066,2024,2024-01-11
2024-01-11 16:04:30+00:00,0.0,0.5104166666666666,0.0,1.0,1.1911685545948896,3.4367111177328047,3.4367111177328047,1.9113795959478859,0.7201202701311379,-3.0329132231404987,2024,2024-01-11
2024-01-11 16:19:30+00:00,0.0,0.5,0.0,0.0,1.2561777842585595,2.1124479714384137,2.1124479714384137,1.9113795959478859,0.5843111160259753,-4.504607438016539,2024,2024-01-11
2024-01-11 16:34:30+00:00,1.0,0.4895833333333333,0.0,0.0,1.300151601219191,1.6513590385375698,1.6513590385375698,1.9113795959478859,0.5853082827758987,-4.493801652892559,2024,2024-01-11
2024-01-11 16:49:30+00:00,0.0,0.4895833333333333,0.0,1.0,1.3078191066813476,1.8458822854270585,1.8458822854270585,1.9113795959478859,0.6034612935330971,-4.297086776859505,2024,2024-01-11
2024-01-11 17:04:30+00:00,1.0,0.5,0.0,2.0,1.3092729018310785,1.8704718878267856,1.8704718878267856,2.077641847844024,0.5853082827758987,-4.493801652892559,2024,2024-01-11
2024-01-11 17:19:30+00:00,0.0,0.5,0.0,3.0,1.3134560206093597,1.4875241189227895,1.4875241189227895,2.077641847844024,0.5728255854303068,-4.629070247933886,2024,2024-01-11
2024-01-11 17:34:30+00:00,1.0,0.5104166666666666,0.0,4.0,1.326813980024002,0.8605489785264542,0.8605489785264542,2.077641847844024,0.5539156431248877,-4.83398760330579,2024,2024-01-11
2024-01-11 17:49:30+00:00,1.0,0.5208333333333334,0.0,4.0,1.3316154983682185,0.3310549912381111,0.3310549912381111,2.077641847844024,0.5977185282352621,-4.359318181818184,2024,2024-01-11
2024-01-11 18:04:30+00:00,1.0,0.5208333333333334,0.0,3.0,1.3369142831791747,-0.54426782466932,0.54426782466932,1.9940599918477322,0.6070972342445745,-4.257685950413226,2024,2024-01-11
2024-01-11 18:19:30+00:00,1.0,0.5208333333333334,0.0,3.0,1.3434337992233139,0.3457597325061901,0.3457597325061901,1.9940599918477322,0.6054098679469043,-4.27597107438017,2024,2024-01-11
2024-01-11 18:34:30+00:00,1.0,0.5208333333333334,0.0,3.0,1.3402518919995072,-0.03555724479937794,0.03555724479937794,1.9940599918477322,0.6377405688617046,-3.9256198347107474,2024,2024-01-11
2024-01-11 18:49:30+00:00,1.0,0.5104166666666666,0.0,2.0,1.353406477646181,0.08057393433225091,0.08057393433225091,1.9940599918477322,0.6385184733243598,-3.917190082644628,2024,2024-01-11
2024-01-11 19:04:30+00:00,0.0,0.5,0.0,2.0,1.3578942258755031,-0.1248872664805778,0.1248872664805778,1.8444157052812407,0.639998017106271,-3.9011570247934,2024,2024-01-11
2024-01-11 19:19:30+00:00,1.0,0.5,0.0,2.0,1.3575301674013664,-0.13013217794277665,0.13013217794277665,1.8444157052812407,0.6142833173812078,-4.179814049586772,2024,2024-01-11
2024-01-11 19:34:30+00:00,1.0,0.5104166666666666,0.0,2.0,1.3506451222822116,0.3450648780609633,0.3450648780609633,1.8444157052812407,0.6464233554375143,-3.8315289256198315,2024,2024-01-11
2024-01-11 19:49:30+00:00,1.0,0.5104166666666666,0.0,2.0,1.3490616278938987,0.8493373203742216,0.8493373203742216,1.8444157052812407,0.6758712339318872,-3.5124173553718996,2024,2024-01-11
2024-01-11 20:04:30+00:00,1.0,0.5,0.0,2.0,1.3592884746260214,0.9646111595881912,0.9646111595881912,1.7392324755309354,0.7000282181030576,-3.2506404958677626,2024,2024-01-11
2024-01-11 20:19:30+00:00,0.0,0.4895833333333333,0.0,1.0,1.3538818060798492,2.284759898261046,2.284759898261046,1.7392324755309354,0.7044725693345485,-3.2024793388429784,2024,2024-01-11
2024-01-11 20:34:30+00:00,0.0,0.4895833333333333,0.0,1.0,1.3504274478728726,1.5489526755796845,1.5489526755796845,1.7392324755309354,0.6491574608283153,-3.8019008264462917,2024,2024-01-11
2024-01-11 20:49:30+00:00,0.0,0.4791666666666667,0.0,1.0,1.3434063467986328,1.3686962761170873,1.3686962761170873,1.7392324755309354,0.6445129135954052,-3.8522314049586837,2024,2024-01-11
2024-01-11 21:04:30+00:00,1.0,0.46875,0.0,1.0,1.3170437030340056,0.7695767088656158,0.7695767088656158,1.7765063157853382,0.5982886101821596,-4.353140495867769,2024,2024-01-11
2024-01-11 21:19:30+00:00,1.0,0.4791666666666667,0.0,2.0,1.3141490740716582,1.2940423057838712,1.2940423057838712,1.7765063157853382,0.6111373802160595,-4.213904958677683,2024,2024-01-11
2024-01-11 21:34:30+00:00,0.0,0.46875,0.0,1.0,1.2815899124186143,1.4291899361937643,1.4291899361937643,1.7765063157853382,0.6159668704217087,-4.161570247933877,2024,2024-01-11
2024-01-11 21:49:30+00:00,0.0,0.4791666666666667,0.0,2.0,1.1881130095362165,1.217391266278245,1.217391266278245,1.7765063157853382,0.587990909194907,-4.464731404958677,2024,2024-01-11
2024-01-11 22:04:30+00:00,1.0,0.46875,0.0,2.0,1.0783468596866501,0.8003703934384987,0.8003703934384987,1.6925242119897306,0.5969882894872317,-4.367231404958671,2024,2024-01-11
2024-01-11 22:19:30+00:00,0.0,0.4791666666666667,0.0,2.0,0.9890154730537795,0.04767915767109887,0.04767915767109887,1.6925242119897306,0.6136388769194977,-4.186797520661168,2024,2024-01-11
2024-01-11 22:34:30+00:00,1.0,0.4895833333333333,0.0,3.0,0.9180134416583383,-0.25484092114398393,0.25484092114398393,1.6925242119897306,0.5934286139191507,-4.405805785123973,2024,2024-01-11
2024-01-11 22:49:30+00:00,1.0,0.5,0.0,3.0,0.9079820792785694,-0.4664961196981787,0.4664961196981787,1.6925242119897306,0.5996079971629367,-4.338842975206614,2024,2024-01-11
2024-01-11 23:04:30+00:00,1.0,0.5,0.0,3.0,0.8978774589531933,-1.093890202247827,1.093890202247827,1.5743520016715011,0.6302475185228962,-4.006818181818184,2024,2024-01-11
2024-01-11 23:19:30+00:00,0.0,0.5,0.0,2.0,0.8800246907643053,-2.566307596722184,2.566307596722184,1.5743520016715011,0.622291157437949,-4.093037190082638,2024,2024-01-11
2024-01-11 23:34:30+00:00,1.0,0.5,0.0,2.0,0.8483086906165611,-1.2097410777840434,1.2097410777840434,1.5743520016715011,0.6127027222842937,-4.19694214876033,2024,2024-01-11
2024-01-11 23:49:30+00:00,0.0,0.5,0.0,1.0,0.8367421464457221,-0.522060773426225,0.522060773426225,1.5743520016715011,0.6263961287813212,-4.048553719008263,2024,2024-01-11
2024-01-12 00:04:30+00:00,0.0,0.5,0.0,2.0,0.8169919527698357,-0.6067169985909948,0.6067169985909948,1.4307108163930113,0.6028969314719554,-4.303202479338841,2024,2024-01-12
2024-01-12 00:19:30+00:00,1.0,0.5,0.0,3.0,0.8022045582415416,-0.4473150334361464,0.4473150334361464,1.4307108163930113,0.589108193545681,-4.452623966942149,2024,2024-01-12
2024-01-12 00:34:30+00:00,1.0,0.5104166666666666,0.0,3.0,0.816995458385566,-0.706681011296395,0.706681011296395,1.4307108163930113,0.5703545947842268,-4.655847107438015,2024,2024-01-12
2024-01-12 00:49:30+00:00,0.0,0.5,0.0,3.0,0.8587472092620776,-0.3976298479115181,0.3976298479115181,1.4307108163930113,0.6188268132991163,-4.130578512396688,2024,2024-01-12
2024-01-12 01:04:30+00:00,0.0,0.5104166666666666,0.0,3.0,0.8430228336161593,-0.8977651182796698,0.8977651182796698,1.3740981179171985,0.584017495223896,-4.507789256198336,2024,2024-01-12
2024-01-12 01:19:30+00:00,0.0,0.5,0.0,2.0,0.8420273955880851,-1.1067179434828378,1.1067179434828378,1.3740981179171985,0.563748126737415,-4.727438016528929,2024,2024-01-12
2024-01-12 01:34:30+00:00,1.0,0.4895833333333333,0.0,1.0,0.8464875329830592,-1.201311230790325,1.201311230790325,1.3740981179171985,0.5582093706981698,-4.78745867768594,2024,2024-01-12
2024-01-12 01:49:30+00:00,0.0,0.4895833333333333,0.0,2.0,0.8460534789765745,-0.8187229329288948,0.8187229329288948,1.3740981179171985,0.588339822225951,-4.4609504132231415,2024,2024-01-12
2024-01-12 02:04:30+00:00,1.0,0.4895833333333333,0.0,1.0,0.8329940193492743,-0.7719597881588713,0.7719597881588713,1.3268319882224888,0.5805417113135527,-4.545454545454541,2024,2024-01-12
2024-01-12 02:19:30+00:00,0.0,0.4791666666666667,0.0,1.0,0.829844937772957,-0.9536975537654424,0.9536975537654424,1.3268319882224888,0.5773576415767062,-4.579958677685947,2024,2024-01-12
2024-01-12 02:34:30+00:00,1.0,0.4791666666666667,0.0,2.0,0.8076935729511203,-1.1082128274750191,1.1082128274750191,1.3268319882224888,0.563835831652322,-4.726487603305795,2024,2024-01-12
2024-01-12 02:49:30+00:00,0.0,0.4895833333333333,0.0,2.0,0.7934813554707958,-0.7980709242757844,0.7980709242757844,1.3268319882224888,0.5820822672101833,-4.528760330578507,2024,2024-01-12
